user_id,signup_month,acquisition_channel,onboarding_path,device,account_segment,signed_up,email_verified,profile_completed,listing_connected,first_report_published,converted_to_paid,retained_day_30,retained_day_90,teammate_invited,days_to_activation,mrr_usd
U110604,2026-04,Partner / Agency,Self-serve,Desktop,Agency,1,1,0,0,0,0,0,0,0,,0.0
U110605,2026-07,Meta Ads,Self-serve,Desktop,Agency,1,1,1,0,0,0,0,0,0,,0.0
U110606,2026-06,Partner / Agency,Self-serve,Mobile,Agency,1,1,1,1,1,0,0,0,1,3.8,0.0
U110607,2026-02,LinkedIn Ads,Guided setup,Mobile,Agency,1,1,1,0,0,0,0,0,0,,0.0
U110608,2026-02,SEO / Organic,Guided setup,Desktop,Agency,1,1,1,1,0,0,0,0,0,,0.0
U110609,2026-07,LinkedIn Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110610,2026-06,Meta Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110611,2026-06,SEO / Organic,Self-serve,Mobile,Multi-location,1,1,1,1,1,0,0,0,1,6.0,0.0
U110612,2026-05,Partner / Agency,Guided setup,Mobile,Agency,1,1,1,1,1,0,0,0,1,1.4,0.0
U110613,2026-06,Email / Lifecycle,Self-serve,Desktop,Multi-location,1,1,1,1,1,1,1,1,1,5.8,128.73
U110614,2026-04,Email / Lifecycle,Self-serve,Mobile,Single location,1,1,1,1,1,0,0,0,0,3.2,0.0
U110615,2026-04,Google Search Ads,Self-serve,Mobile,Single location,1,1,0,0,0,0,0,0,0,,0.0
U110616,2026-04,Partner / Agency,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U110617,2026-05,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U110618,2026-06,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110619,2026-04,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,1,1,1,0,0,0,10.6,115.6
U110620,2026-05,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110621,2026-07,Meta Ads,Guided setup,Mobile,Single location,1,1,1,1,1,1,0,0,0,3.3,157.67
U110622,2026-02,Google Search Ads,Guided setup,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U110623,2026-07,Email / Lifecycle,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110624,2026-02,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U110625,2026-03,LinkedIn Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U110626,2026-05,SEO / Organic,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110627,2026-02,LinkedIn Ads,Self-serve,Mobile,Agency,1,1,1,1,0,0,0,0,0,,0.0
U110628,2026-04,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,2.0,0.0
U110629,2026-06,Partner / Agency,Guided setup,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U110630,2026-07,Email / Lifecycle,Self-serve,Mobile,Multi-location,1,1,1,1,1,1,1,1,1,6.1,136.53
U110631,2026-04,Meta Ads,Self-serve,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U110632,2026-04,Email / Lifecycle,Guided setup,Mobile,Agency,1,1,1,1,1,0,0,0,1,8.7,0.0
U110633,2026-05,Meta Ads,Self-serve,Desktop,Agency,1,1,0,0,0,0,0,0,0,,0.0
U110634,2026-03,Meta Ads,Self-serve,Mobile,Single location,1,0,0,0,0,0,0,0,0,,0.0
U110635,2026-04,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U110636,2026-04,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110637,2026-05,Partner / Agency,Guided setup,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U110638,2026-07,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,1,0,0,0,0,1,,0.0
U110639,2026-05,SEO / Organic,Self-serve,Mobile,Agency,1,1,1,0,0,0,0,0,0,,0.0
U110640,2026-03,Google Search Ads,Guided setup,Mobile,Agency,1,1,1,0,0,0,0,0,0,,0.0
U110641,2026-05,Partner / Agency,Guided setup,Mobile,Single location,1,1,1,1,1,0,0,0,0,2.5,0.0
U110642,2026-06,Partner / Agency,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U110643,2026-05,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,1,4.7,0.0
U110644,2026-03,Email / Lifecycle,Self-serve,Desktop,Multi-location,1,1,1,1,0,0,0,0,1,,0.0
U110645,2026-02,LinkedIn Ads,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,10.0,0.0
U110646,2026-05,SEO / Organic,Self-serve,Desktop,Multi-location,1,1,1,1,1,1,1,1,1,14.0,173.16
U110647,2026-05,Email / Lifecycle,Self-serve,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U110648,2026-05,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110649,2026-06,Meta Ads,Guided setup,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110650,2026-05,Meta Ads,Self-serve,Mobile,Agency,1,1,1,0,0,0,0,0,1,,0.0
U110651,2026-05,Partner / Agency,Guided setup,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U110652,2026-04,Partner / Agency,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,1,2.7,0.0
U110653,2026-02,Meta Ads,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,1,,0.0
U110654,2026-07,Partner / Agency,Guided setup,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110655,2026-05,Meta Ads,Self-serve,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U110656,2026-05,Meta Ads,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U110657,2026-07,SEO / Organic,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,1,,0.0
U110658,2026-02,SEO / Organic,Guided setup,Mobile,Single location,1,0,0,0,0,0,0,0,0,,0.0
U110659,2026-05,Meta Ads,Guided setup,Desktop,Multi-location,1,1,1,1,1,0,0,0,0,6.5,0.0
U110660,2026-03,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,1,9.4,0.0
U110661,2026-06,SEO / Organic,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,0,2.8,0.0
U110662,2026-02,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,1,7.4,0.0
U110663,2026-07,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,9.3,0.0
U110664,2026-04,Google Search Ads,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U110665,2026-05,Meta Ads,Guided setup,Desktop,Multi-location,1,1,1,1,0,0,0,0,0,,0.0
U110666,2026-07,Meta Ads,Guided setup,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U110667,2026-03,LinkedIn Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U110668,2026-05,Partner / Agency,Guided setup,Mobile,Single location,1,1,1,1,1,1,1,1,1,2.0,194.31
U110669,2026-07,Google Search Ads,Self-serve,Mobile,Single location,1,1,1,1,1,0,0,0,0,3.1,0.0
U110670,2026-06,Meta Ads,Self-serve,Mobile,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U110671,2026-05,Meta Ads,Self-serve,Desktop,Agency,1,1,1,0,0,0,0,0,1,,0.0
U110672,2026-07,Email / Lifecycle,Guided setup,Mobile,Agency,1,1,1,0,0,0,0,0,0,,0.0
U110673,2026-04,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,4.0,0.0
U110674,2026-03,Google Search Ads,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U110675,2026-06,Partner / Agency,Guided setup,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,14.6,0.0
U110676,2026-03,SEO / Organic,Self-serve,Mobile,Agency,1,1,0,0,0,0,0,0,0,,0.0
U110677,2026-04,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U110678,2026-06,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,1,,0.0
U110679,2026-05,SEO / Organic,Self-serve,Mobile,Agency,1,1,0,0,0,0,0,0,0,,0.0
U110680,2026-02,Email / Lifecycle,Self-serve,Mobile,Agency,1,1,1,1,0,0,0,0,0,,0.0
U110681,2026-07,SEO / Organic,Guided setup,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110682,2026-04,LinkedIn Ads,Self-serve,Desktop,Agency,1,1,1,0,0,0,0,0,0,,0.0
U110683,2026-07,Google Search Ads,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U110684,2026-07,SEO / Organic,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U110685,2026-05,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110686,2026-06,LinkedIn Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110687,2026-03,SEO / Organic,Self-serve,Mobile,Agency,1,1,1,0,0,0,0,0,0,,0.0
U110688,2026-06,SEO / Organic,Guided setup,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110689,2026-05,SEO / Organic,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U110690,2026-06,Email / Lifecycle,Guided setup,Desktop,Agency,1,1,1,1,1,1,1,1,1,4.1,121.99
U110691,2026-04,SEO / Organic,Guided setup,Mobile,Single location,1,1,1,0,0,0,0,0,1,,0.0
U110692,2026-06,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,1,5.8,0.0
U110693,2026-05,Google Search Ads,Guided setup,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110694,2026-03,Email / Lifecycle,Self-serve,Mobile,Agency,1,1,1,0,0,0,0,0,1,,0.0
U110695,2026-03,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,1,1,1,1,1,1,4.4,164.01
U110696,2026-03,Google Search Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110697,2026-06,Meta Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U110698,2026-07,Google Search Ads,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U110699,2026-04,Meta Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110700,2026-07,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,1,14.4,0.0
U110701,2026-06,Google Search Ads,Guided setup,Mobile,Single location,1,1,1,1,1,1,1,1,1,4.5,157.44
U110702,2026-07,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,2.9,0.0
U110703,2026-04,Meta Ads,Self-serve,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U110704,2026-03,Meta Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110705,2026-04,Google Search Ads,Self-serve,Mobile,Single location,1,1,1,1,0,0,0,0,0,,0.0
U110706,2026-02,Google Search Ads,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,5.5,0.0
U110707,2026-03,SEO / Organic,Self-serve,Desktop,Agency,1,1,1,1,0,0,0,0,1,,0.0
U110708,2026-02,Meta Ads,Self-serve,Desktop,Agency,1,1,1,1,0,0,0,0,0,,0.0
U110709,2026-07,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,1,,0.0
U110710,2026-06,Meta Ads,Guided setup,Mobile,Single location,1,1,1,1,0,0,0,0,0,,0.0
U110711,2026-07,Google Search Ads,Guided setup,Mobile,Agency,1,1,1,0,0,0,0,0,1,,0.0
U110712,2026-06,SEO / Organic,Self-serve,Desktop,Multi-location,1,1,1,1,1,1,1,1,1,5.2,157.66
U110713,2026-03,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,1,13.8,0.0
U110714,2026-07,Meta Ads,Self-serve,Desktop,Agency,1,1,1,1,1,1,1,1,1,8.4,175.45
U110715,2026-05,Partner / Agency,Self-serve,Mobile,Multi-location,1,1,1,1,1,0,0,0,1,5.8,0.0
U110716,2026-02,Meta Ads,Self-serve,Mobile,Agency,1,0,0,0,0,0,0,0,0,,0.0
U110717,2026-04,Partner / Agency,Guided setup,Mobile,Agency,1,1,1,0,0,0,0,0,0,,0.0
U110718,2026-06,Meta Ads,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U110719,2026-04,Google Search Ads,Self-serve,Desktop,Multi-location,1,1,1,1,1,1,1,1,0,5.7,126.19
U110720,2026-05,Email / Lifecycle,Self-serve,Mobile,Single location,1,1,1,0,0,1,0,0,0,,223.95
U110721,2026-03,Email / Lifecycle,Guided setup,Desktop,Single location,1,1,1,1,1,1,1,1,0,5.8,141.45
U110722,2026-06,Meta Ads,Guided setup,Desktop,Single location,1,1,1,0,0,0,0,0,1,,0.0
U110723,2026-04,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,1,6.5,0.0
U110724,2026-05,LinkedIn Ads,Self-serve,Mobile,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U110725,2026-05,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,3.9,0.0
U110726,2026-04,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,11.2,0.0
U110727,2026-04,SEO / Organic,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110728,2026-04,Google Search Ads,Self-serve,Mobile,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U110729,2026-03,Meta Ads,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U110730,2026-02,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,1,1,1,1,1,1,8.4,172.76
U110731,2026-04,Meta Ads,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,1,,0.0
U110732,2026-07,SEO / Organic,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110733,2026-05,SEO / Organic,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,1,,0.0
U110734,2026-06,Email / Lifecycle,Guided setup,Desktop,Agency,1,1,1,1,1,0,0,0,0,3.1,0.0
U110735,2026-05,Meta Ads,Self-serve,Mobile,Agency,1,1,1,1,1,0,0,0,1,2.4,0.0
U110736,2026-02,Google Search Ads,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U110737,2026-05,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U110738,2026-05,Google Search Ads,Guided setup,Mobile,Multi-location,1,1,1,0,0,1,1,1,0,,145.29
U110739,2026-04,Meta Ads,Self-serve,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U110740,2026-05,LinkedIn Ads,Self-serve,Mobile,Agency,1,1,1,0,0,0,0,0,1,,0.0
U110741,2026-04,LinkedIn Ads,Self-serve,Mobile,Multi-location,1,1,1,1,1,0,0,0,1,3.5,0.0
U110742,2026-02,Google Search Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110743,2026-06,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,1,1,1,1,1,1,6.4,131.53
U110744,2026-03,SEO / Organic,Self-serve,Desktop,Multi-location,1,1,1,0,0,1,1,0,0,,194.36
U110745,2026-02,SEO / Organic,Self-serve,Desktop,Agency,1,0,0,0,0,0,0,0,0,,0.0
U110746,2026-02,Partner / Agency,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U110747,2026-05,Meta Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U110748,2026-07,SEO / Organic,Guided setup,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U110749,2026-05,Google Search Ads,Self-serve,Mobile,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U110750,2026-05,Google Search Ads,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U110751,2026-03,Partner / Agency,Guided setup,Mobile,Single location,1,1,1,1,1,0,0,0,0,3.7,0.0
U110752,2026-07,LinkedIn Ads,Self-serve,Desktop,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U110753,2026-02,Partner / Agency,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,8.1,0.0
U110754,2026-03,SEO / Organic,Self-serve,Desktop,Multi-location,1,0,0,0,0,0,0,0,0,,0.0
U110755,2026-03,Partner / Agency,Self-serve,Mobile,Single location,1,1,1,1,1,0,0,0,1,7.2,0.0
U110756,2026-03,Email / Lifecycle,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,1,3.4,0.0
U110757,2026-06,LinkedIn Ads,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,9.0,0.0
U110758,2026-03,SEO / Organic,Guided setup,Desktop,Agency,1,1,1,1,1,0,0,0,0,2.5,0.0
U110759,2026-06,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U110760,2026-04,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U110761,2026-03,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110762,2026-07,Meta Ads,Self-serve,Mobile,Single location,1,1,0,0,0,0,0,0,0,,0.0
U110763,2026-03,Google Search Ads,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U110764,2026-06,Partner / Agency,Guided setup,Desktop,Multi-location,1,1,1,1,1,0,0,0,0,7.0,0.0
U110765,2026-03,SEO / Organic,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110766,2026-04,LinkedIn Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U110767,2026-02,Google Search Ads,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U110768,2026-04,SEO / Organic,Self-serve,Mobile,Single location,1,1,1,1,0,0,0,0,0,,0.0
U110769,2026-05,SEO / Organic,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U110770,2026-04,Partner / Agency,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U110771,2026-03,SEO / Organic,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U110772,2026-04,SEO / Organic,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U110773,2026-06,Google Search Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110774,2026-05,SEO / Organic,Self-serve,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U110775,2026-05,Meta Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110776,2026-02,SEO / Organic,Guided setup,Mobile,Single location,1,1,1,1,1,0,0,0,0,5.0,0.0
U110777,2026-02,Email / Lifecycle,Guided setup,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110778,2026-04,Meta Ads,Self-serve,Mobile,Agency,1,0,0,0,0,0,0,0,0,,0.0
U110779,2026-04,Partner / Agency,Guided setup,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110780,2026-06,Meta Ads,Self-serve,Desktop,Agency,1,1,0,0,0,0,0,0,0,,0.0
U110781,2026-03,SEO / Organic,Self-serve,Mobile,Multi-location,1,1,1,1,1,0,0,0,1,6.7,0.0
U110782,2026-07,Partner / Agency,Guided setup,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110783,2026-02,SEO / Organic,Self-serve,Desktop,Agency,1,1,1,1,1,0,0,0,1,3.3,0.0
U110784,2026-03,Google Search Ads,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,1,,0.0
U110785,2026-05,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,1,3.5,0.0
U110786,2026-02,SEO / Organic,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,1,2.9,0.0
U110787,2026-07,Google Search Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110788,2026-02,Meta Ads,Self-serve,Desktop,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U110789,2026-03,Google Search Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110790,2026-06,Meta Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110791,2026-07,LinkedIn Ads,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,4.5,0.0
U110792,2026-02,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,5.6,0.0
U110793,2026-04,Meta Ads,Self-serve,Mobile,Agency,1,1,1,1,0,0,0,0,0,,0.0
U110794,2026-04,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,4.9,0.0
U110795,2026-04,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,1,,0.0
U110796,2026-03,LinkedIn Ads,Self-serve,Mobile,Single location,1,1,1,1,0,0,0,0,0,,0.0
U110797,2026-06,Email / Lifecycle,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110798,2026-07,Meta Ads,Self-serve,Mobile,Agency,1,1,1,0,0,0,0,0,0,,0.0
U110799,2026-06,SEO / Organic,Guided setup,Desktop,Multi-location,1,1,1,1,0,0,0,0,1,,0.0
U110800,2026-07,LinkedIn Ads,Self-serve,Desktop,Multi-location,1,1,1,1,0,0,0,0,0,,0.0
U110801,2026-05,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,5.2,0.0
U110802,2026-02,Meta Ads,Self-serve,Desktop,Agency,1,1,1,1,0,0,0,0,0,,0.0
U110803,2026-06,Email / Lifecycle,Guided setup,Mobile,Agency,1,1,1,1,1,0,0,0,1,4.4,0.0
U110804,2026-06,Partner / Agency,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110805,2026-04,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110806,2026-05,Email / Lifecycle,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,1,4.9,0.0
U110807,2026-06,Meta Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110808,2026-03,SEO / Organic,Self-serve,Desktop,Agency,1,1,1,0,0,0,0,0,0,,0.0
U110809,2026-02,Google Search Ads,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,0,12.0,0.0
U110810,2026-06,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110811,2026-03,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110812,2026-04,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,1,1,1,1,1,1,13.7,156.85
U110813,2026-02,Meta Ads,Self-serve,Desktop,Single location,1,1,0,0,0,0,0,0,0,,0.0
U110814,2026-03,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110815,2026-06,Google Search Ads,Guided setup,Desktop,Multi-location,1,1,1,1,1,0,0,0,0,3.1,0.0
U110816,2026-07,SEO / Organic,Self-serve,Desktop,Agency,1,1,1,1,0,0,0,0,0,,0.0
U110817,2026-03,Google Search Ads,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,0,0.9,0.0
U110818,2026-07,SEO / Organic,Self-serve,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U110819,2026-02,Meta Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110820,2026-05,Meta Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110821,2026-04,Meta Ads,Self-serve,Mobile,Single location,1,1,0,0,0,0,0,0,0,,0.0
U110822,2026-04,SEO / Organic,Self-serve,Mobile,Multi-location,1,1,1,0,0,0,0,0,0,,0.0
U110823,2026-04,Google Search Ads,Self-serve,Desktop,Multi-location,1,1,1,1,1,1,0,0,1,4.5,152.25
U110824,2026-06,Partner / Agency,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110825,2026-03,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110826,2026-06,Partner / Agency,Guided setup,Desktop,Multi-location,1,1,1,1,1,1,1,1,1,2.2,127.84
U110827,2026-03,SEO / Organic,Guided setup,Mobile,Agency,1,1,1,0,0,0,0,0,0,,0.0
U110828,2026-07,Meta Ads,Guided setup,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,3.0,0.0
U110829,2026-05,Google Search Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110830,2026-03,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,1,1,1,0,0,0,0,2.5,0.0
U110831,2026-05,LinkedIn Ads,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,1,,0.0
U110832,2026-05,Email / Lifecycle,Self-serve,Desktop,Agency,1,1,0,0,0,0,0,0,0,,0.0
U110833,2026-05,Google Search Ads,Self-serve,Mobile,Agency,1,1,1,0,0,1,0,0,0,,160.39
U110834,2026-06,Email / Lifecycle,Self-serve,Desktop,Single location,1,1,1,1,0,0,0,0,0,,0.0
U110835,2026-03,Google Search Ads,Self-serve,Mobile,Multi-location,1,1,0,0,0,0,0,0,0,,0.0
U110836,2026-07,SEO / Organic,Guided setup,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110837,2026-03,LinkedIn Ads,Self-serve,Mobile,Single location,1,1,1,0,0,1,1,1,1,,90.85
U110838,2026-04,Meta Ads,Self-serve,Desktop,Multi-location,1,1,1,1,1,0,0,0,1,4.0,0.0
U110839,2026-06,Meta Ads,Self-serve,Mobile,Agency,1,1,1,0,0,0,0,0,0,,0.0
U110840,2026-05,Email / Lifecycle,Self-serve,Mobile,Single location,1,1,1,0,0,1,1,1,1,,200.45
U110841,2026-07,Meta Ads,Guided setup,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110842,2026-02,LinkedIn Ads,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110843,2026-05,SEO / Organic,Guided setup,Desktop,Single location,1,0,0,0,0,0,0,0,0,,0.0
U110844,2026-05,Meta Ads,Guided setup,Desktop,Agency,1,1,1,0,0,0,0,0,0,,0.0
U110845,2026-03,SEO / Organic,Guided setup,Desktop,Single location,1,1,1,1,1,0,0,0,1,1.7,0.0
U110846,2026-06,Google Search Ads,Self-serve,Mobile,Single location,1,1,0,0,0,0,0,0,0,,0.0
U110847,2026-03,SEO / Organic,Self-serve,Mobile,Single location,1,1,1,0,0,0,0,0,0,,0.0
U110848,2026-05,SEO / Organic,Self-serve,Desktop,Single location,1,1,1,0,0,0,0,0,0,,0.0
